ⲉⲣⲏⲩ	person	person/PL
ⲡⲁⲓⲇⲉⲥ	person	person/PL
ⲣⲣⲱⲟⲩ	person	person/PL
ⲥⲁⲃⲉⲉⲩ	person	person/PL
ⲥⲛⲏⲩ	person	person/PL
ⲡⲏⲩⲉ	place	place/PL
ⲧⲟⲩⲓⲏ	place	place/PL
ⲕⲟⲩⲓ	abstract	abstract
ϭⲉⲡⲏ	abstract	abstract
ϭⲟⲛⲥ	abstract	abstract
ⲁⲧϩⲏⲧ	abstract	abstract
ⲁⲧϩⲟⲧⲉ	abstract	abstract
ⲁⲧⲑⲁⲃ	abstract	abstract
ⲁⲧⲛⲁϩⲧⲉ	abstract	abstract
ⲁⲧⲥⲱⲧⲙ	abstract	abstract
ⲕⲉⲧ	abstract	abstract
ⲕⲉ	abstract	abstract
ⲕⲟⲩⲉⲓ	abstract	abstract
ⲙⲉⲣⲓⲧ	abstract	abstract
ⲛⲟϭ	abstract	abstract
ⲟⲩⲟⲛ	abstract	abstract
ⲟⲩⲱⲧ	abstract	abstract
ⲗⲁⲁⲩ	abstract 	abstract 
ⲉⲓⲁⲧ	object	object
